person_id,fir_number,full_name,normalized_name,role,gender,age,phone,address,district,true_identity_id
P0004182,FIR-2026-001763,Chatresh  Dugal,chatresh dugal,Accused,Male,34.0,9825003955,"043, Bava Ganj, Madhyamgram-012153",Hubballi-Dharwad,TID0097
P0004183,FIR-2026-001763,Jatin Thakkar,jatin thakkar,Victim,Male,19.0,9859835648,"95/55, Sanghvi Nagar, Shivpuri 810631",Mysuru,TID-Victim-4183
P0004184,FIR-2026-001763,Lucky Majumdar,lucky majumdar,Witness,Male,,,"76, Sant Road, Pudukkottai 651651",Mysuru,TID-Witness-4184
P0004185,FIR-2023-001764,Suhani Nagar,nagar suhani,Accused,Female,47.0,9130856850,,Bengaluru City,TID-OneOff-4185
P0004186,FIR-2023-001764,Wazir Hegde,hegde wazir,Victim,Male,68.0,9734284757,"H.No. 21, Dar Road, Asansol-877870",Bengaluru City,TID-Victim-4186
P0004187,FIR-2024-001765,Aarini Wagle,aarini wagle,Accused,Female,36.0,,,Bengaluru City,TID-OneOff-4187
P0004188,FIR-2024-001765,Krishna Pal,krishna pal,Complainant,Male,18.0,9294273389,"93/576, Jhaveri Ganj, Gaya 543360",Bengaluru City,TID-Victim-4188
P0004189,FIR-2025-001766,Faras Ahluwalia,ahluwalia faras,Accused,Male,34.0,9369878169,"02, Tara Nagar, Amroha-736680",Bengaluru Rural,TID-OneOff-4189
P0004190,FIR-2025-001766,Chakradev Saraf,chakradev saraf,Complainant,Male,54.0,9667090051,"H.No. 790, Rajagopalan Road, Lucknow-559319",Bengaluru Rural,TID-Victim-4190
P0004191,FIR-2026-001767,Ijaya Mahal,ijaya mahal,Accused,Female,27.0,9190604831,,Koppal,TID-OneOff-4191
P0004192,FIR-2026-001767,Bhavna Ramachandran,bhavna ramachandran,Suspect,Female,48.0,9294599348,"02/87, Doshi, Malegaon 555741",Koppal,TID-OneOff-4192
P0004193,FIR-2026-001767,Pooja Bassi,bassi pooja,Complainant,Female,62.0,9283955446,"03, Kaul Marg, Ahmedabad 616931",Koppal,TID-Victim-4193
P0004194,FIR-2023-001768,Hardik Kothari,hardik kothari,Accused,Male,50.0,9906372664,"H.No. 52, Balasubramanian Circle, Muzaffarnagar-264445",Mandya,TID-OneOff-4194
P0004195,FIR-2023-001768,Samaksh Mittal,mittal samaksh,Accused,Male,27.0,9623398913,"H.No. 528, Comar Marg, Pudukkottai 567407",Mandya,TID-OneOff-4195
P0004196,FIR-2023-001768,Charvi Sarna,charvi sarna,Complainant,Female,63.0,9806006820,"H.No. 812, Sarraf Path, Singrauli 298224",Mandya,TID-Victim-4196
P0004197,FIR-2024-001769,Bahadurjit Muni,bahadurjit muni,Accused,Male,33.0,9618652513,"75, Ramanathan, Patna-021979",Bengaluru City,TID-OneOff-4197
P0004198,FIR-2024-001769,Shivansh Mitter,mitter shivansh,Complainant,Male,32.0,,"48/601, Om Marg, Coimbatore-466256",Bengaluru City,TID-Victim-4198
P0004199,FIR-2025-001770,Bhavika Dhaliwal,bhavika dhaliwal,Accused,Female,51.0,9408129736,"28, Gill Nagar, Moradabad 228474",Mangaluru,TID-OneOff-4199
P0004200,FIR-2025-001770,Yagnesh Verma,verma yagnesh,Accused,Male,26.0,9162532401,"681, Mahal, Panipat 635800",Mangaluru,TID-OneOff-4200
P0004201,FIR-2025-001770,Varenya Devan,devan varenya,Victim,Female,32.0,9700231846,"H.No. 411, Chopra Street, Phagwara 588841",Mangaluru,TID-Victim-4201
P0004202,FIR-2026-001771,Rohan Ganguly,ganguly rohan,Accused,Male,52.0,,"H.No. 349, Samra Road, Kirari Suleman Nagar-829521",Bengaluru City,TID-OneOff-4202
P0004203,FIR-2026-001771,Pavani Gade,gade pavani,Complainant,Female,43.0,9449849616,"31/14, Kar Street, Vijayawada-479704",Bengaluru City,TID-Victim-4203
P0004204,FIR-2023-001772,Balveer Ghosh,balveer ghosh,Accused,Male,39.0,9188142562,"05/395, Konda Road, Kottayam 512993",Bengaluru City,TID-OneOff-4204
P0004205,FIR-2023-001772,Yutika Uppal,uppal yutika,Complainant,Female,72.0,9673555917,"H.No. 074, Buch, Dehri 642730",Bengaluru City,TID-Victim-4205
P0004206,FIR-2024-001773,Tanish R.,r tanish,Accused,Male,21.0,9345938494,,Bengaluru City,TID0029
P0004207,FIR-2024-001773,Fiyaz Ben,ben fiyaz,Suspect,Male,,,"H.No. 698, Divan Ganj, Darbhanga 116280",Bengaluru City,TID-OneOff-4207
P0004208,FIR-2024-001773,Triya Zachariah,triya zachariah,Complainant,Female,60.0,9935342215,"281, Sheth, Patna 721889",Bengaluru City,TID-Victim-4208
P0004209,FIR-2025-001774,Tanveer Saini,saini tanveer,Accused,Male,22.0,9755853562,"56/553, Bajaj Road, Jalgaon 716172",Bengaluru City,TID-OneOff-4209
P0004210,FIR-2025-001774,Tristan Nadkarni,nadkarni tristan,Victim,Male,45.0,9950148409,"H.No. 31, Chandra Marg, Panvel-981421",Bengaluru City,TID-Victim-4210
P0004211,FIR-2026-001775,Gautam Khurana,gautam khurana,Accused,Male,35.0,9952945831,"H.No. 49, Dugar Street, Haridwar 616611",Mysuru,TID-OneOff-4211
P0004212,FIR-2026-001775,Vedika Bansal,bansal vedika,Accused,Female,35.0,,"H.No. 920, Kashyap Chowk, Suryapet 655719",Mysuru,TID-OneOff-4212
P0004213,FIR-2026-001775,Oni Subramanian,oni subramanian,Victim,Female,19.0,9249097255,"413, Sahota Circle, Madurai-673727",Mysuru,TID-Victim-4213
P0004214,FIR-2023-001776,Orinder Balakrishnan,balakrishnan orinder,Accused,Male,59.0,9200152947,,Chamarajanagar,TID-OneOff-4214
P0004215,FIR-2023-001776,Ikshita Padmanabhan,ikshita padmanabhan,Accused,Female,,9837340062,"151, Balasubramanian Nagar, Akola-486131",Chamarajanagar,TID-OneOff-4215
P0004216,FIR-2023-001776,Aachal Gupta,aachal gupta,Complainant,Female,,,,Chamarajanagar,TID-Victim-4216
P0004217,FIR-2023-001776,Yoshita Bal,bal yoshita,Witness,Female,37.0,,,Chamarajanagar,TID-Witness-4217
P0004218,FIR-2024-001777,Viraj Chada,chada viraj,Accused,Male,57.0,9946608422,"045, Karpe, Narasaraopet 963845",Yadgir,TID-OneOff-4218
P0004219,FIR-2024-001777,Omaja Majumdar,majumdar omaja,Complainant,Female,58.0,,"66/23, Andra Nagar, Raiganj-637570",Yadgir,TID-Victim-4219
P0004220,FIR-2025-001778,Ranveer Chatterjee,chatterjee ranveer,Accused,Male,28.0,9398362082,"H.No. 807, Zachariah Chowk, Kakinada 826144",Bengaluru City,TID0010
P0004221,FIR-2025-001778,Kevin Pant,kevin pant,Accused,Male,19.0,9454140097,"H.No. 31, Bassi Nagar, Bulandshahr 897427",Bagalkote,TID-OneOff-4221
P0004222,FIR-2025-001778,Tristan Bobal,bobal tristan,Victim,Male,63.0,9781159841,"552, Chaudhari, Hapur 979447",Bagalkote,TID-Victim-4222
P0004223,FIR-2026-001779,A. Rau,a rau,Accused,Male,,,"H.No. 586, Vora Marg, Gangtok 725452",Bengaluru Rural,TID0064
P0004224,FIR-2026-001779,Falguni Mahal,falguni mahal,Victim,Female,60.0,9383654066,,Bengaluru City,TID-Victim-4224
P0004225,FIR-2023-001780,Bhavya M.,bhavya m,Accused,Female,22.0,9369639388,"089, Deshpande Zila, Amaravati 397150",Koppal,TID0120
P0004226,FIR-2023-001780,Arjun Dixit,arjun dixit,Complainant,Male,43.0,9976779126,,Bengaluru City,TID-Victim-4226
P0004227,FIR-2024-001781,Neha D’Alia,alia d neha,Accused,Female,51.0,9391786378,"90/094, Dara Nagar, Karawal Nagar 919283",Uttara Kannada,TID-OneOff-4227
P0004228,FIR-2024-001781,Neelima Pingle,neelima pingle,Complainant,Female,56.0,9755232353,"H.No. 967, Goel Nagar, Rajkot 699347",Uttara Kannada,TID-Victim-4228
P0004229,FIR-2025-001782,Vedika Sachdeva,sachdeva vedika,Accused,Female,53.0,9361574117,"H.No. 67, Joshi, Surendranagar Dudhrej-178219",Kolar,TID-OneOff-4229
P0004230,FIR-2025-001782,Wyatt Bala,bala wyatt,Complainant,Male,24.0,9829009789,"84/642, Tata Circle, Barasat 763587",Kolar,TID-Victim-4230
P0004231,FIR-2025-001782,Chasmum Chahal,chahal chasmum,Witness,Female,37.0,9169271182,,Kolar,TID-Witness-4231
P0004232,FIR-2026-001783,Jackson Tiwari,jackson tiwari,Accused,Male,24.0,9142947723,"H.No. 49, Murthy Street, Nandyal 564431",Bengaluru City,TID0004
P0004233,FIR-2026-001783,Finn Yadav,finn yadav,Complainant,Male,,9299868779,"13, Tella Marg, Muzaffarnagar 290460",Bengaluru City,TID-Victim-4233
P0004234,FIR-2023-001784,Reyansh Sathe,reyansh sathe,Accused,Male,49.0,9525652635,"24, Bath Circle, Kottayam 999717",Gadag,TID-OneOff-4234
P0004235,FIR-2023-001784,Lakshmi Bumb,bumb lakshmi,Complainant,Female,23.0,9480463120,"71, Parmer Zila, Kumbakonam 073613",Gadag,TID-Victim-4235
P0004236,FIR-2024-001785,Andrew Modi,andrew modi,Accused,Male,,9439771161,"223, Gera Marg, Amaravati 991113",Bengaluru City,TID-OneOff-4236
P0004237,FIR-2024-001785,Wazir Karnik,karnik wazir,Accused,Male,24.0,9979055095,"H.No. 967, Sarraf Zila, Hindupur-816266",Bengaluru City,TID-OneOff-4237
P0004238,FIR-2024-001785,Champak Madan,champak madan,Complainant,Male,72.0,,"26/59, Barman Chowk, Raiganj 212712",Bengaluru City,TID-Victim-4238
P0004239,FIR-2025-001786,Ekaraj K.,ekaraj k,Accused,Male,39.0,9144957635,"H.No. 970, Rau, Berhampore 167349",Shivamogga,TID0028
P0004240,FIR-2025-001786,Kai Dhawan,dhawan kai,Complainant,Male,62.0,9805936573,"61/78, Andra Road, Dewas-120612",Hubballi-Dharwad,TID-Victim-4240
P0004241,FIR-2025-001786,Wazir Kothari,kothari wazir,Witness,Male,20.0,9640928394,"H.No. 449, Shan Circle, Salem-892781",Hubballi-Dharwad,TID-Witness-4241
P0004242,FIR-2026-001787,Praneel Toor,praneel toor,Accused,Male,39.0,9987283002,,Bengaluru City,TID-OneOff-4242
P0004243,FIR-2026-001787,Janaki Bose,bose janaki,Suspect,Female,32.0,9339353671,"86, Dutt Road, Satna-126109",Bengaluru City,TID-OneOff-4243
P0004244,FIR-2026-001787,Ekansh Wable,ekansh wable,Victim,Male,56.0,9889511225,"56, Halder Path, Pallavaram-732642",Bengaluru City,TID-Victim-4244
P0004245,FIR-2026-001787,Sarthak Sengupta,sarthak sengupta,Witness,Male,63.0,,"H.No. 142, Oak Ganj, Shivpuri-340716",Bengaluru City,TID-Witness-4245
P0004246,FIR-2023-001788,A. Rau,a rau,Accused,Male,33.0,,"64, Wadhwa Chowk, Nagaon-056413",Bengaluru Rural,TID0064
P0004247,FIR-2023-001788,Alka Rattan,alka rattan,Victim,Female,22.0,9619832139,"H.No. 297, Mitter Street, Kochi-560990",Chikkamagaluru,TID-Victim-4247
P0004248,FIR-2024-001789,Kalpit Venkatesh,kalpit venkatesh,Accused,Male,33.0,9276275452,,Mysuru,TID-OneOff-4248
P0004249,FIR-2024-001789,Sai Bora,bora sai,Victim,Male,35.0,,"59/503, Kalla Marg, Chinsurah 375054",Mysuru,TID-Victim-4249
P0004250,FIR-2025-001790,Ganga Goyal,ganga goyal,Accused,Female,26.0,,"784, Gopal Marg, Pimpri-Chinchwad-837594",Bengaluru City,TID-OneOff-4250
P0004251,FIR-2025-001790,Zaitra Subramanian,subramanian zaitra,Victim,Female,74.0,9432962585,"071, Narasimhan Nagar, Farrukhabad 067415",Bengaluru City,TID-Victim-4251
P0004252,FIR-2026-001791,Gauri Sami,gauri sami,Accused,Female,47.0,,"52/40, Tandon Circle, Navi Mumbai-507576",Gadag,TID0007
P0004253,FIR-2026-001791,Niharika Puri,niharika puri,Victim,Female,60.0,9223479761,"H.No. 481, Ramesh, Rourkela-043654",Bengaluru City,TID-Victim-4253
P0004254,FIR-2023-001792,Chaaya Borde,borde chaaya,Accused,Female,23.0,9930517870,"H.No. 222, Narayanan Marg, Kumbakonam-662434",Mandya,TID-OneOff-4254
P0004255,FIR-2023-001792,Vedika Bhattacharyya,bhattacharyya vedika,Complainant,Female,47.0,9687271520,,Mandya,TID-Victim-4255
P0004256,FIR-2024-001793,Aayush Mistry,aayush mistry,Accused,Male,51.0,,"96/58, Chauhan Marg, Vellore 119368",Belagavi,TID0095
P0004257,FIR-2024-001793,Radhika Srinivas,radhika srinivas,Complainant,Female,64.0,,"287, Sunder Marg, Chandrapur 471869",Haveri,TID-Victim-4257
P0004258,FIR-2024-001793,Azad Karan,azad karan,Witness,Male,21.0,,,Haveri,TID-Witness-4258
P0004259,FIR-2025-001794,Joshua Bansal,bansal joshua,Accused,Male,37.0,9802326848,"835, Subramaniam Path, Ichalkaranji 709319",Vijayapura,TID-OneOff-4259
P0004260,FIR-2025-001794,Gavin Bhatt,bhatt gavin,Victim,Male,,9926784299,"95/353, Mani Street, Dehradun-662068",Vijayapura,TID-Victim-4260
P0004261,FIR-2026-001795,Advik Maharaja,advik maharaja,Accused,Male,36.0,9111952841,"09, Doshi Nagar, Avadi 111201",Mangaluru,TID0000
P0004262,FIR-2026-001795,Anay Dubey,anay dubey,Complainant,Male,36.0,9891408779,"H.No. 54, Sheth Street, Mysore-104528",Bengaluru City,TID-Victim-4262
P0004263,FIR-2023-001796,Aarav Natha,aarav natha,Accused,Male,32.0,9339447001,"H.No. 68, Bail Circle, Nizamabad-260518",Mysuru,TID0102
P0004264,FIR-2023-001796,Manan Rajagopalan,manan rajagopalan,Complainant,Male,32.0,9454342902,"728, Cherian Zila, Rourkela 144886",Gadag,TID-Victim-4264
P0004265,FIR-2024-001797,Dominic P.,dominic p,Accused,Male,,,"80, Nadkarni Street, Agartala-997526",Mandya,TID0092
P0004266,FIR-2024-001797,Yash Barad,barad yash,Suspect,Male,28.0,9815189542,"28, Mander Road, Ulhasnagar 811609",Davanagere,TID-OneOff-4266
P0004267,FIR-2024-001797,Hemal Koshy,hemal koshy,Complainant,Female,49.0,9378576607,"H.No. 361, Chaudry Path, Chennai 749212",Davanagere,TID-Victim-4267
P0004268,FIR-2025-001798,Udyati  Malhotra,malhotra udyati,Accused,Female,56.0,9805849060,"86/00, Shukla Chowk, Amroha 555623",Raichur,TID0101
P0004269,FIR-2025-001798,Yuvraj Saha,saha yuvraj,Victim,Male,68.0,9304289607,"91/457, Prasad Circle, Adoni 198095",Bengaluru City,TID-Victim-4269
P0004270,FIR-2025-001798,Rachita Puri,puri rachita,Witness,Female,40.0,,"662, Chatterjee Path, Muzaffarpur 530870",Bengaluru City,TID-Witness-4270
P0004271,FIR-2026-001799,Jhalak Acharya,acharya jhalak,Accused,Female,,,"77, Salvi Marg, Kolkata-410809",Udupi,TID-OneOff-4271
P0004272,FIR-2026-001799,Aarush Singhal,aarush singhal,Complainant,Male,44.0,9666097525,"22, Vyas Road, Etawah-570343",Udupi,TID-Victim-4272
P0004273,FIR-2026-001799,Charita Sarna,charita sarna,Witness,Female,47.0,,"H.No. 357, Natt Nagar, Muzaffarnagar 943747",Udupi,TID-Witness-4273
P0004274,FIR-2023-001800,Ucchal Raghavana,raghavana ucchal,Accused,Female,28.0,9766430218,"36, Nazareth Circle, Phusro 863693",Mysuru,TID0133
P0004275,FIR-2023-001800,Balveer Bhatt,balveer bhatt,Victim,Male,37.0,9703845264,"H.No. 64, Rastogi Zila, Dhanbad 433054",Bengaluru City,TID-Victim-4275
P0004276,FIR-2024-001801,Saksham Sandal,saksham sandal,Accused,Male,45.0,9123841802,"H.No. 82, Goda Marg, Ajmer 639300",Ramanagara,TID-OneOff-4276
P0004277,FIR-2024-001801,Garima Mallick,garima mallick,Complainant,Female,26.0,9345727660,,Ramanagara,TID-Victim-4277
P0004278,FIR-2025-001802,Chakradev Som,chakradev som,Accused,Male,49.0,,"H.No. 53, Swaminathan Marg, Gorakhpur-421152",Bengaluru City,TID-OneOff-4278
P0004279,FIR-2025-001802,Gauri Sant,gauri sant,Victim,Female,62.0,9954301520,,Bengaluru City,TID-Victim-4279
P0004280,FIR-2026-001803,Shaurya Amble,amble shaurya,Accused,Male,57.0,,"39, Prabhakar, Salem-103986",Bengaluru City,TID-OneOff-4280
P0004281,FIR-2026-001803,Gunbir Natarajan,gunbir natarajan,Accused,Male,51.0,,"307, Radhakrishnan Path, Barasat 377096",Bengaluru City,TID-OneOff-4281
P0004282,FIR-2026-001803,Garima Deshpande,deshpande garima,Victim,Female,51.0,9185864358,"851, Balakrishnan Marg, Bhubaneswar 191442",Bengaluru City,TID-Victim-4282
P0004283,FIR-2023-001804,Chaaya Muni,chaaya muni,Accused,Female,42.0,9329066471,"H.No. 327, Chauhan Road, Rohtak 422559",Uttara Kannada,TID-OneOff-4283
P0004284,FIR-2023-001804,Ekanta Tata,ekanta tata,Suspect,Female,39.0,,"07/441, Memon Zila, Ujjain 832845",Uttara Kannada,TID-OneOff-4284
P0004285,FIR-2023-001804,Yoshita D’Alia,alia d yoshita,Victim,Female,72.0,9832987712,,Uttara Kannada,TID-Victim-4285
P0004286,FIR-2024-001805,David Saraf,david saraf,Accused,Male,59.0,9773521018,"H.No. 00, Kar, Hosur-017215",Koppal,TID-OneOff-4286
P0004287,FIR-2024-001805,Kevin Shukla,kevin shukla,Victim,Male,43.0,9664989995,"H.No. 005, Krish Road, Nanded 264923",Koppal,TID-Victim-4287
P0004288,FIR-2025-001806,Timothy Gandhi,gandhi timothy,Accused,Male,31.0,9524576746,"50/389, Modi Ganj, Khandwa 995232",Shivamogga,TID-OneOff-4288
P0004289,FIR-2025-001806,Harish Solanki,harish solanki,Victim,Male,,9880505368,"267, Rai Zila, Motihari-351454",Shivamogga,TID-Victim-4289
P0004290,FIR-2026-001807,Ekalinga Ramakrishnan,ekalinga ramakrishnan,Accused,Male,22.0,9136189279,,Hubballi-Dharwad,TID-OneOff-4290
P0004291,FIR-2026-001807,Neel Oza,neel oza,Complainant,Male,54.0,9137300208,"H.No. 58, Nigam Circle, Bettiah-347744",Hubballi-Dharwad,TID-Victim-4291
P0004292,FIR-2023-001808,Oviya Kakar,kakar oviya,Accused,Female,49.0,9246126208,"H.No. 308, Dhillon Ganj, Gaya 617625",Hassan,TID-OneOff-4292
P0004293,FIR-2023-001808,Vedant Jhaveri,jhaveri vedant,Suspect,Male,34.0,9635614521,,Hassan,TID-OneOff-4293
P0004294,FIR-2023-001808,Amruta Divan,amruta divan,Complainant,Female,23.0,9124074253,"H.No. 265, Tella Street, Mumbai-749888",Hassan,TID-Victim-4294
P0004295,FIR-2024-001809,Bishakha Andra,andra bishakha,Accused,Female,53.0,9716770010,"40/43, Bera Circle, Hosur 665815",Chikkaballapura,TID-OneOff-4295
P0004296,FIR-2024-001809,Kritika Radhakrishnan,kritika radhakrishnan,Complainant,Female,65.0,9983315991,"393, Majumdar Marg, Chapra-494659",Chikkaballapura,TID-Victim-4296
P0004297,FIR-2025-001810,Abhimanyu Patil,abhimanyu patil,Accused,Male,,9334409024,"H.No. 732, Sheth Path, Alappuzha 907726",Belagavi,TID-OneOff-4297
P0004298,FIR-2025-001810,Rajata Grewal,grewal rajata,Victim,Female,59.0,9448126110,,Belagavi,TID-Victim-4298
P0004299,FIR-2026-001811,Dhruv Baral,baral dhruv,Accused,Male,35.0,,"725, Sur Nagar, Coimbatore-008407",Udupi,TID-OneOff-4299
P0004300,FIR-2026-001811,Faris De,de faris,Suspect,Male,26.0,9883552193,"485, Kapur, Shimla-878734",Udupi,TID-OneOff-4300
P0004301,FIR-2026-001811,Parth Kaul,kaul parth,Victim,Male,71.0,,"67/703, Gupta Chowk, Buxar-728036",Udupi,TID-Victim-4301
P0004302,FIR-2023-001812,Divya Krishna,divya krishna,Accused,Female,39.0,,"H.No. 123, Subramanian Path, Akola-949708",Bengaluru Rural,TID-OneOff-4302
P0004303,FIR-2023-001812,Niharika Bava,bava niharika,Complainant,Female,,9405130926,"29, Kata Path, Bijapur-148777",Bengaluru Rural,TID-Victim-4303
P0004304,FIR-2024-001813,Pallavi Majumdar,majumdar pallavi,Accused,Female,47.0,9401491749,,Raichur,TID-OneOff-4304
P0004305,FIR-2024-001813,Zashil Yadav,yadav zashil,Victim,Male,60.0,9191253079,"08/98, Bhatia Circle, Rourkela-796448",Raichur,TID-Victim-4305
P0004306,FIR-2025-001814,Vyanjana Pant,pant vyanjana,Accused,Female,60.0,,,Bengaluru City,TID-OneOff-4306
P0004307,FIR-2025-001814,Dhruv Nayak,dhruv nayak,Victim,Male,71.0,9674161373,"25/525, Bala Nagar, Faridabad-376027",Bengaluru City,TID-Victim-4307
P0004308,FIR-2025-001814,Ayaan Issac,ayaan issac,Witness,Male,66.0,,"H.No. 583, Joshi Marg, Thiruvananthapuram-858674",Bengaluru City,TID-Witness-4308
P0004309,FIR-2026-001815,Rehaan Bajaj,bajaj rehaan,Accused,Male,41.0,9576972606,,Hubballi-Dharwad,TID-OneOff-4309
P0004310,FIR-2026-001815,Zayan Wali,wali zayan,Complainant,Male,30.0,9819328630,"28, Sarna Zila, Chennai-094718",Hubballi-Dharwad,TID-Victim-4310
P0004311,FIR-2023-001816,Saumya Pai,pai saumya,Accused,Female,43.0,,"H.No. 914, Ray Street, Kollam 746863",Haveri,TID-OneOff-4311
P0004312,FIR-2023-001816,Neelima Ramachandran,neelima ramachandran,Complainant,Female,44.0,9189892336,"78/127, Kurian Chowk, Chittoor 558988",Haveri,TID-Victim-4312
P0004313,FIR-2024-001817,Imaran Bhattacharyya,bhattacharyya imaran,Accused,Male,45.0,9586001595,"04, Chaudhuri, Kochi-623338",Bengaluru City,TID-OneOff-4313
P0004314,FIR-2024-001817,Christopher Ratti,christopher ratti,Victim,Male,74.0,9151201516,"00/37, Mohanty Street, Allahabad-195130",Bengaluru City,TID-Victim-4314
P0004315,FIR-2025-001818,Manthan Narang,manthan narang,Accused,Male,20.0,9737434458,"00/35, Gara, Ambarnath 083922",Shivamogga,TID-OneOff-4315
P0004316,FIR-2025-001818,Kavya Agate,agate kavya,Complainant,Female,47.0,,"83, Bhatti Chowk, Bhilwara-946125",Shivamogga,TID-Victim-4316
P0004317,FIR-2026-001819,Divya Gandhi,divya gandhi,Accused,Female,39.0,9405693715,"H.No. 603, Zacharia Nagar, Serampore-311402",Haveri,TID-OneOff-4317
P0004318,FIR-2026-001819,Pushti Kadakia,kadakia pushti,Complainant,Female,,9591419260,,Haveri,TID-Victim-4318
P0004319,FIR-2023-001820,G. Sarma,g sarma,Accused,Female,52.0,9639931481,"H.No. 02, Sachar Chowk, Kirari Suleman Nagar 812893",Mandya,TID0094
P0004320,FIR-2023-001820,Ekaja Kanda,ekaja kanda,Accused,Female,34.0,,"H.No. 22, Chada Ganj, Panchkula 621427",Dakshina Kannada,TID-OneOff-4320
P0004321,FIR-2023-001820,Pratyush Sankaran,pratyush sankaran,Complainant,Male,21.0,9687133669,"H.No. 762, Kumar Zila, Alappuzha 502142",Dakshina Kannada,TID-Victim-4321
P0004322,FIR-2024-001821,Jagdish Bhardwaj,bhardwaj jagdish,Accused,Male,26.0,9830448745,"11, Biswas Road, Pali 558200",Bengaluru Rural,TID0044
P0004323,FIR-2024-001821,Bhavika Datta,bhavika datta,Complainant,Female,45.0,9874505921,"H.No. 16, Mohanty Zila, Thoothukudi 709238",Belagavi,TID-Victim-4323
P0004324,FIR-2025-001822,Jacob Goswami,goswami jacob,Accused,Male,,9804859582,"36/770, Prabhakar, Bihar Sharif-517013",Bengaluru City,TID-OneOff-4324
P0004325,FIR-2025-001822,Zashil Walla,walla zashil,Accused,Male,43.0,,"H.No. 555, Lalla Street, Mumbai 130161",Bengaluru City,TID-OneOff-4325
P0004326,FIR-2025-001822,Nilima Biswas,biswas nilima,Victim,Female,26.0,9473035862,,Bengaluru City,TID-Victim-4326
P0004327,FIR-2026-001823,Hemangini Bhatti,bhatti hemangini,Accused,Female,41.0,9228362395,,Bengaluru Rural,TID-OneOff-4327
P0004328,FIR-2026-001823,Reyansh Das,das reyansh,Victim,Male,62.0,9306551604,"10, Ramakrishnan Street, Shimoga 977803",Bengaluru Rural,TID-Victim-4328
P0004329,FIR-2023-001824,Megha K.,k megha,Accused,Female,55.0,9230895951,,Bengaluru City,TID0098
P0004330,FIR-2023-001824,Gunbir Cheema,cheema gunbir,Complainant,Male,39.0,9716448338,"93/483, Patil Path, Bijapur-857471",Davanagere,TID-Victim-4330
P0004331,FIR-2024-001825,Timothy Chhabra,chhabra timothy,Accused,Male,57.0,,"48, Puri, Noida 246963",Mysuru,TID-OneOff-4331
P0004332,FIR-2024-001825,Chandresh Nanda,chandresh nanda,Victim,Male,49.0,9783430381,"93/26, Krishnamurthy Ganj, Faridabad-620482",Mysuru,TID-Victim-4332
P0004333,FIR-2025-001826,Aishani Choudhury,aishani choudhury,Accused,Female,,9989319855,"H.No. 738, Bedi Zila, Nagaon 332471",Bengaluru City,TID-OneOff-4333
P0004334,FIR-2025-001826,Gautami Om,gautami om,Victim,Female,31.0,9265190390,"903, Rama Zila, Belgaum-885840",Bengaluru City,TID-Victim-4334
P0004335,FIR-2026-001827,Kavya Mann,kavya mann,Accused,Female,23.0,9595335853,"08/57, Majumdar Ganj, Tadipatri-758970",Bengaluru City,TID-OneOff-4335
