account_id,holder_name,bank,district,is_mule
ACC001358,Raksha Zacharia,Kotak Mahindra,Uttara Kannada,false
ACC001359,Jyoti Saxena,Canara Bank,Bengaluru Rural,false
ACC001360,Gabriel Tandon,Union Bank,Shivamogga,false
ACC001361,Chaaya Misra,Kotak Mahindra,Hassan,false
ACC001362,Amrita Dua,Yes Bank,Bengaluru City,false
ACC001363,Vrinda Dass,Axis Bank,Bengaluru City,false
ACC001364,Raksha Sibal,Canara Bank,Tumakuru,false
ACC001365,Q. Baral,PNB,Gadag,false
ACC001366,Saksham Ranganathan,SBI,Bengaluru City,true
ACC001367,Robert Jain,Bank of Baroda,Chamarajanagar,false
ACC001368,Jalsa Rattan,Yes Bank,Bengaluru City,false
ACC001369,Sanaya Rout,Karnataka Bank,Bengaluru City,false
ACC001370,Finn Dube,Kotak Mahindra,Belagavi,false
ACC001371,Maanas Khare,Yes Bank,Tumakuru,false
ACC001372,Aditya Dugar,Canara Bank,Bengaluru City,false
ACC001373,Robert Balan,HDFC Bank,Hubballi-Dharwad,false
ACC001374,Jason Pingle,ICICI Bank,Ballari,false
ACC001375,Hemani Malhotra,Bank of Baroda,Bengaluru City,false
ACC001376,Advik Maharaj,Union Bank,Bengaluru City,false
ACC001377,Hitesh Zacharia,Yes Bank,Chitradurga,false
ACC001378,Rachana Sandal,PNB,Bagalkote,false
ACC001379,Jagvi Krish,ICICI Bank,Bengaluru City,false
ACC001380,Panini Saxena,ICICI Bank,Bengaluru City,false
ACC001381,Jeevika Mishra,Bank of Baroda,Koppal,false
ACC001382,Gautami Raj,IDBI Bank,Bengaluru City,false
ACC001383,Praneel Khatri,Yes Bank,Ballari,false
ACC001384,Ojas Boase,Canara Bank,Hubballi-Dharwad,false
ACC001385,Vedhika Vohra,PNB,Bengaluru City,false
ACC001386,Nathaniel Lal,Kotak Mahindra,Bengaluru City,false
ACC001387,G. Patla,ICICI Bank,Bagalkote,false
ACC001388,Jalsa Kapoor,Yes Bank,Bengaluru City,false
ACC001389,Udyati Peri,Yes Bank,Chamarajanagar,false
ACC001390,Theodore Dhingra,Kotak Mahindra,Bengaluru City,false
ACC001391,Aadi Balan,Yes Bank,Bengaluru City,false
ACC001392,Viraj Sur,IDBI Bank,Tumakuru,false
ACC001393,Urvi Khare,PNB,Bengaluru City,false
ACC001394,Vansha Soman,Karnataka Bank,Bengaluru City,false
ACC001395,Anusha Tripathi,IDBI Bank,Bengaluru City,false
ACC001396,Bakhshi Ratti,IDBI Bank,Bengaluru City,true
ACC001397,J. Gaba,Karnataka Bank,Bengaluru City,false
ACC001398,Panini Sarraf,Bank of Baroda,Bengaluru City,false
ACC001399,Samuel Toor,Karnataka Bank,Bengaluru City,false
ACC001400,Raghav Uppal,Kotak Mahindra,Davanagere,false
ACC001401,William Prabhu,Bank of Baroda,Bengaluru City,false
ACC001402,Aayush Ranganathan,Axis Bank,Vijayapura,false
ACC001403,Samarth N.,PNB,Mandya,false
ACC001404,Adya Chander,Yes Bank,Bengaluru City,false
ACC001405,Tanish Nath,Axis Bank,Ballari,false
ACC001406,Caleb Samia,Canara Bank,Koppal,false
ACC001407,Zehaan Borra,ICICI Bank,Bengaluru City,true
ACC001408,Manan Gala,SBI,Bengaluru City,false
ACC001409,Manan Raja,Yes Bank,Hassan,false
ACC001410,Dakshesh Sehgal,Union Bank,Dakshina Kannada,false
ACC001411,Tanveer Uppal,Kotak Mahindra,Bengaluru City,false
ACC001412,Rehaan Parekh,HDFC Bank,Kalaburagi,false
ACC001413,Aahana Lall,PNB,Dakshina Kannada,false
ACC001414,Upadhriti Sampath,Union Bank,Bengaluru City,false
ACC001415,Indrajit Cheema,Bank of Baroda,Bengaluru City,false
ACC001416,Yoshita Sarma,HDFC Bank,Bengaluru City,false
ACC001417,Nicholas Lall,Axis Bank,Hubballi-Dharwad,false
ACC001418,Gaurangi Gour,IDBI Bank,Bengaluru City,false
ACC001419,Damyanti Deshmukh,Bank of Baroda,Bengaluru City,false
ACC001420,Amol Bal,Union Bank,Mandya,false
ACC001421,Jagdish Naidu,Canara Bank,Bengaluru City,false
ACC001422,Nisha Bumb,HDFC Bank,Bengaluru City,false
ACC001423,Vasudha Tella,Kotak Mahindra,Bengaluru Rural,false
ACC001424,Azad Verma,IDBI Bank,Vijayapura,false
ACC001425,Sara Rajagopal,Karnataka Bank,Ballari,false
ACC001426,Jasmit Acharya,Bank of Baroda,Mandya,false
ACC001427,Zilmil Jha,Union Bank,Bengaluru City,false
ACC001428,Hardik Dora,Yes Bank,Ramanagara,false
ACC001429,Qasim Rama,SBI,Bengaluru City,true
ACC001430,Udyati Agrawal,Kotak Mahindra,Chamarajanagar,false
ACC001431,Ikbal Prabhu,Canara Bank,Raichur,false
ACC001432,Madhavi Kota,IDBI Bank,Chitradurga,false
ACC001433,Dayita Pandey,Kotak Mahindra,Hassan,false
ACC001434,Aarna Kala,IDBI Bank,Bengaluru City,true
ACC001435,Eiravati Doshi,IDBI Bank,Mangaluru,false
ACC001436,Lakshit Kadakia,ICICI Bank,Vijayapura,false
ACC001437,Abeer Gola,Axis Bank,Bengaluru City,false
ACC001438,Ekansh Kale,Union Bank,Bengaluru City,false
ACC001439,Upadhriti Sengupta,Karnataka Bank,Bengaluru City,true
ACC001440,Wridesh Suresh,Kotak Mahindra,Bengaluru Rural,false
ACC001441,Yamini Ravel,Canara Bank,Chikkamagaluru,false
ACC001442,Charan Ramanathan,Union Bank,Bengaluru City,false
ACC001443,Fitan Raghavana,Union Bank,Bengaluru City,false
ACC001444,Harshil Badami,Kotak Mahindra,Chikkaballapura,false
ACC001445,Idika Kumer,Canara Bank,Hubballi-Dharwad,false
ACC001446,Nakul Dixit,ICICI Bank,Gadag,false
ACC001447,Hemang Bhatt,HDFC Bank,Bengaluru City,false
ACC001448,Raagini Rout,Kotak Mahindra,Dakshina Kannada,false
ACC001449,G. Sarma,HDFC Bank,Bengaluru City,true
ACC001450,Onkar Subramaniam,Canara Bank,Bengaluru City,false
ACC001451,Pratyush Ganesh,Kotak Mahindra,Bidar,false
ACC001452,Chandani Viswanathan,ICICI Bank,Bengaluru City,false
ACC001453,Luke Kale,Yes Bank,Hubballi-Dharwad,false
ACC001454,Hardik Karan,Axis Bank,Bengaluru City,false
ACC001455,Lucky Om,Axis Bank,Bengaluru City,false
ACC001456,Dominic Naik,Union Bank,Bengaluru City,true
ACC001457,Triya Chopra,Karnataka Bank,Uttara Kannada,false
ACC001458,Balvan Vyas,HDFC Bank,Koppal,false
ACC001459,Tristan Grover,IDBI Bank,Koppal,false
ACC001460,Caleb  Sami,Bank of Baroda,Udupi,false
ACC001461,Darsh Bhardwaj,Yes Bank,Bengaluru City,false
ACC001462,Anjali Chawla,Axis Bank,Chikkaballapura,false
ACC001463,Imaran Bhattacharyya,Kotak Mahindra,Bengaluru City,false
ACC001464,Gagan Mittal,IDBI Bank,Bagalkote,false
ACC001465,Agastya Gala,PNB,Bengaluru City,false
ACC001466,Yagnesh Saini,Canara Bank,Dakshina Kannada,false
ACC001467,Shivani Patla,HDFC Bank,Bengaluru City,false
ACC001468,Chatresh  Dugal,HDFC Bank,Koppal,false
ACC001469,Vrishti Murty,Kotak Mahindra,Bengaluru City,true
ACC001470,Jonathan Muni,Yes Bank,Kolar,false
ACC001471,Harita Gupta,Union Bank,Hassan,false
ACC001472,Mekhala Mangal,ICICI Bank,Koppal,false
ACC001473,Siddharth Dhingra,Bank of Baroda,Dakshina Kannada,false
ACC001474,Krishna Dalal,ICICI Bank,Bengaluru City,false
ACC001475,Nimrat Khosla,Canara Bank,Bengaluru City,false
ACC001476,Lila Rao,Axis Bank,Bengaluru City,true
ACC001477,Vinaya  Bhagat,Karnataka Bank,Kalaburagi,false
ACC001478,Ryan Narasimhana,Union Bank,Ramanagara,false
ACC001479,Ronith Banerjee,Axis Bank,Koppal,false
ACC001480,Ayush Trivedi,SBI,Bagalkote,false
ACC001481,Frederick Bhat,PNB,Bengaluru City,false
ACC001482,Bakhshi Mand,PNB,Bengaluru City,false
ACC001483,Raghav Goel,PNB,Bengaluru City,true
ACC001484,Sachi Mukhopadhyay,HDFC Bank,Belagavi,false
ACC001485,Rachana Peri,SBI,Bengaluru City,true
ACC001486,Warinder Zacharia,Bank of Baroda,Hubballi-Dharwad,false
ACC001487,Sarthak Hayer,ICICI Bank,Bengaluru City,false
ACC001488,Peter Raya,IDBI Bank,Tumakuru,false
ACC001489,Gavin Sachdev,HDFC Bank,Bengaluru City,true
ACC001490,Lila Shere,ICICI Bank,Bagalkote,false
ACC001491,Imaran Lal,Yes Bank,Mangaluru,false
ACC001492,Jonathan Ramakrishnan,PNB,Bengaluru City,false
ACC001493,Ikbal Lad,Yes Bank,Chikkamagaluru,false
ACC001494,Amol Mandal,HDFC Bank,Raichur,false
ACC001495,Triya Thakur,Bank of Baroda,Mysuru,false
ACC001496,Tristan Keer,Axis Bank,Bengaluru City,false
ACC001497,Jairaj Wason,Yes Bank,Bengaluru City,false
ACC001498,David M.,Yes Bank,Bengaluru City,false
ACC001499,Theodore Krishna,Union Bank,Bengaluru City,false
ACC001500,Samar Rai,Bank of Baroda,Davanagere,false
ACC001501,Chanakya Panchal,Canara Bank,Bengaluru City,false
ACC001502,Nikita Venkataraman,Karnataka Bank,Koppal,false
ACC001503,William Suri,Kotak Mahindra,Bengaluru City,false
ACC001504,Lopa Kanda,SBI,Davanagere,false
ACC001505,Aayush  Mistry,ICICI Bank,Bengaluru City,false
ACC001506,Yahvi Rau,Union Bank,Bengaluru City,false
ACC001507,Rohan Keer,Kotak Mahindra,Dakshina Kannada,false
ACC001508,Bachittar Kakara,Karnataka Bank,Bengaluru City,false
ACC001509,Zarna Handa,SBI,Bengaluru City,false
ACC001510,Ryan N.,IDBI Bank,Hubballi-Dharwad,false
ACC001511,David Baral,Axis Bank,Bagalkote,false
ACC001512,Jalsa Mand,Canara Bank,Bengaluru City,true
ACC001513,Amaira Hari,Union Bank,Bengaluru City,false
ACC001514,Jagat Suri,Kotak Mahindra,Bengaluru City,true
ACC001515,Advaith Balay,Kotak Mahindra,Bengaluru City,false
ACC001516,Anika Seshadri,IDBI Bank,Bengaluru City,false
ACC001517,Balendra Roy,ICICI Bank,Bengaluru City,false
ACC001518,Tanmayi Naidu,Karnataka Bank,Mysuru,false
ACC001519,ADVIK MAHARAJ,Bank of Baroda,Tumakuru,false
ACC001520,Yauvani Nair,Bank of Baroda,Bengaluru City,false
ACC001521,Anusha Bal,Canara Bank,Bengaluru City,false
ACC001522,Sneha Choudhury,Axis Bank,Bengaluru City,false
ACC001523,Anjali Kala,Karnataka Bank,Bengaluru City,false
ACC001524,Kavya Dugar,Kotak Mahindra,Bengaluru City,true
ACC001525,Abhiram Karan,Kotak Mahindra,Bengaluru City,false
ACC001526,Vritti Padmanabhan,Union Bank,Bengaluru City,false
ACC001527,C. Sami,Union Bank,Bengaluru City,true
ACC001528,Januja Oommen,PNB,Bengaluru City,false
ACC001529,Jhalak Behl,Kotak Mahindra,Bengaluru City,false
ACC001530,Vedhika Sharaf,ICICI Bank,Koppal,false
ACC001531,Avni Chacko,Union Bank,Belagavi,false
ACC001532,Brijesh Kar,PNB,Shivamogga,false
ACC001533,Ekani Sethi,Axis Bank,Chikkaballapura,false
ACC001534,Frado Ganesh,Karnataka Bank,Bagalkote,false
ACC001535,Unni Andra,Union Bank,Bengaluru City,false
ACC001536,Vaishnavi Rama,Union Bank,Yadgir,false
ACC001537,Daksha Ganesh,Axis Bank,Bengaluru City,false
ACC001538,Yashica Mahal,Axis Bank,Bengaluru City,false
ACC001539,Saksham Bahri,SBI,Ballari,false
ACC001540,Diya Shukla,Union Bank,Bengaluru City,false
ACC001541,Aditya Ahuja,Bank of Baroda,Udupi,false
ACC001542,Pranav Naidu,HDFC Bank,Belagavi,false
ACC001543,Yoshita Gill,IDBI Bank,Bengaluru City,false
ACC001544,Zehaan Sanghvi,PNB,Haveri,false
ACC001545,Hitesh Tata,ICICI Bank,Chamarajanagar,false
ACC001546,Reva Patel,Axis Bank,Bengaluru City,false
ACC001547,Gunbir Chander,Yes Bank,Bengaluru City,false
ACC001548,Pranav Sahni,Union Bank,Bengaluru Rural,false
ACC001549,Jason P.,Bank of Baroda,Bengaluru City,false
ACC001550,Ronith Bumb,IDBI Bank,Bengaluru City,false
ACC001551,Bina Sathe,Karnataka Bank,Bengaluru City,true
ACC001552,Rajata Bhatia,Bank of Baroda,Bengaluru City,false
ACC001553,Theodore Dhingra,HDFC Bank,Bengaluru City,false
ACC001554,Charvi Kapoor,Karnataka Bank,Bengaluru Rural,false
ACC001555,Hemal Patla,HDFC Bank,Hassan,false
ACC001556,Pallavi Khatri,HDFC Bank,Gadag,false
ACC001557,David Baral,Kotak Mahindra,Bengaluru City,false
ACC001558,Watika Sarna,PNB,Mysuru,false
ACC001559,Harshil Solanki,Canara Bank,Bidar,false
ACC001560,Forum Pathak,SBI,Belagavi,false
ACC001561,Isaiah Sachdeva,HDFC Bank,Bengaluru City,false
ACC001562,Logan Chopra,Union Bank,Bidar,false
ACC001563,Niharika Iyer,Axis Bank,Bengaluru City,true
ACC001564,Peter Jha,SBI,Bengaluru City,false
ACC001565,Krishna Pai,HDFC Bank,Gadag,false
ACC001566,Lakshmi Babu,Axis Bank,Bengaluru City,true
ACC001567,Ekapad Minhas,HDFC Bank,Mysuru,false
ACC001568,Bishakha D.,Axis Bank,Belagavi,false
ACC001569,Champak Kale,HDFC Bank,Koppal,false
ACC001570,Harrison Balasubramanian,SBI,Hubballi-Dharwad,false
ACC001571,Chakradev Nori,ICICI Bank,Bengaluru City,false
ACC001572,Eesha De,IDBI Bank,Bengaluru City,false
ACC001573,Fariq Sarin,ICICI Bank,Bengaluru City,false
ACC001574,Vasudha D.,Karnataka Bank,Bengaluru City,false
ACC001575,Omisha Rau,Canara Bank,Dakshina Kannada,false
ACC001576,PARTH MODY,IDBI Bank,Bengaluru City,true
ACC001577,Chanakya Madan,Bank of Baroda,Bengaluru City,false
ACC001578,Bishakha Chander,ICICI Bank,Bengaluru City,false
ACC001579,Brinda Mallick,Bank of Baroda,Bengaluru City,false
ACC001580,Champak  Chatterjee,Yes Bank,Koppal,false
ACC001581,Daksh Gopal,Kotak Mahindra,Bengaluru City,false
ACC001582,Vinaya Ganesh,Axis Bank,Bengaluru City,false
ACC001583,Amara Randhawa,ICICI Bank,Uttara Kannada,false
ACC001584,Yagnesh Murthy,Axis Bank,Bengaluru City,false
ACC001585,Charvi Raghavan,HDFC Bank,Dakshina Kannada,false
ACC001586,Triveni Ganesan,Union Bank,Bengaluru City,false
ACC001587,Advika Biswas,Axis Bank,Davanagere,false
ACC001588,UNNI ANDRA,Bank of Baroda,Bengaluru City,false
ACC001589,Darika Sharma,IDBI Bank,Bengaluru City,false
ACC001590,Gaurang Sankar,ICICI Bank,Ballari,false
ACC001591,Champak Karpe,IDBI Bank,Yadgir,false
ACC001592,Harish Balakrishnan,SBI,Bengaluru City,false
ACC001593,Lajita Gade,IDBI Bank,Bengaluru City,false
ACC001594,Michael Hayer,Bank of Baroda,Udupi,false
ACC001595,Anvi Muni,Karnataka Bank,Bengaluru City,false
ACC001596,Amruta Kala,ICICI Bank,Bengaluru City,false
ACC001597,Faris Brar,Bank of Baroda,Uttara Kannada,false
ACC001598,Azaan Dhillon,Bank of Baroda,Bengaluru City,false
ACC001599,Bhavani Tella,PNB,Bengaluru City,false
ACC001600,Laksh Manda,HDFC Bank,Shivamogga,false
ACC001601,Vivaan Kata,Bank of Baroda,Dakshina Kannada,false
ACC001602,Zashil Agarwal,Yes Bank,Ballari,false
ACC001603,Bishakha Bora,PNB,Belagavi,false
ACC001604,Tanmayi Nigam,Union Bank,Bengaluru City,false
ACC001605,Qasim Parikh,HDFC Bank,Mandya,false
ACC001606,Bhavika Nigama,Canara Bank,Raichur,false
ACC001607,Raghav Bawa,ICICI Bank,Vijayapura,false
ACC001608,Pratyush H.,Bank of Baroda,Dakshina Kannada,false
ACC001609,Simon Arya,Kotak Mahindra,Bengaluru City,true
ACC001610,Bishakha Bali,Karnataka Bank,Tumakuru,false
ACC001611,Shivansh Vora,Yes Bank,Bengaluru City,false
ACC001612,BALENDRA VARKEY,Canara Bank,Hassan,false
ACC001613,Qushi Dora,Union Bank,Bengaluru City,false
ACC001614,Chaaya K.,Kotak Mahindra,Hubballi-Dharwad,false
ACC001615,Thomas Tandon,Axis Bank,Mangaluru,false
ACC001616,Unnati Dubey,Bank of Baroda,Bengaluru City,true
ACC001617,Vedant Bhasin,Canara Bank,Bengaluru City,false
ACC001618,Jyoti Borah,IDBI Bank,Bengaluru City,false
ACC001619,Reva Nair,IDBI Bank,Bengaluru City,false
ACC001620,Watika Jain,HDFC Bank,Bengaluru City,false
ACC001621,Keya Goyal,Axis Bank,Bengaluru City,false
ACC001622,Indira Karan,Canara Bank,Bengaluru City,true
ACC001623,Maya Hegde,ICICI Bank,Bengaluru City,true
ACC001624,Omya Aggarwal,PNB,Gadag,false
ACC001625,Gaurangi Chakrabarti,Yes Bank,Bengaluru City,false
ACC001626,Tripti Borah,PNB,Dakshina Kannada,false
ACC001627,C. Kothari,PNB,Bagalkote,false
ACC001628,Advay Sule,Yes Bank,Mangaluru,false
ACC001629,Divya Nagarajan,Kotak Mahindra,Bengaluru City,false
ACC001630,Fitan Mandal,SBI,Mysuru,false
ACC001631,Nachiket Sarkar,ICICI Bank,Bidar,false
ACC001632,Tamanna Dani,Canara Bank,Bengaluru City,false
ACC001633,Ekaraj Sami,Canara Bank,Chitradurga,false
ACC001634,Sanya Baria,Bank of Baroda,Vijayapura,false
ACC001635,Sudiksha Ahluwalia,SBI,Bengaluru City,false
ACC001636,Ikbal Pai,PNB,Bengaluru City,true
ACC001637,Lila Date,Union Bank,Bengaluru City,false
ACC001638,Finn Subramanian,SBI,Koppal,false
ACC001639,Dhriti Char,IDBI Bank,Bengaluru City,false
ACC001640,Isaiah Issac,Union Bank,Bengaluru City,true
ACC001641,Amol Mandal,Kotak Mahindra,Bengaluru City,true
ACC001642,Akshay Dayal,ICICI Bank,Bengaluru City,false
ACC001643,Lucky Mammen,Bank of Baroda,Bengaluru City,false
ACC001644,Sathvik Sharma,SBI,Gadag,false
ACC001645,Pratyush H.,HDFC Bank,Bengaluru City,true
ACC001646,Mason Sethi,Canara Bank,Bengaluru City,false
ACC001647,Vrinda Brar,PNB,Davanagere,false
ACC001648,Victor Dubey,Yes Bank,Bengaluru City,false
ACC001649,Mitali Mahal,ICICI Bank,Vijayapura,false
ACC001650,Udarsh Agarwal,Bank of Baroda,Mysuru,false
ACC001651,Zayyan Sidhu,ICICI Bank,Bengaluru City,false
ACC001652,Utkarsh Buch,HDFC Bank,Bengaluru City,false
ACC001653,Nicholas Lall,Union Bank,Raichur,false
ACC001654,Bishakha Master,SBI,Belagavi,false
ACC001655,Anjali Patil,Yes Bank,Chikkaballapura,false
ACC001656,Oni Kamdar,Canara Bank,Mangaluru,false
ACC001657,Gabriel Arya,SBI,Mangaluru,false
ACC001658,Bhavika Bhavsar,PNB,Davanagere,false
ACC001659,Mohammed Ratta,Canara Bank,Chikkaballapura,false
ACC001660,Udant Trivedi,SBI,Bengaluru City,false
ACC001661,William Modi,Union Bank,Gadag,false
ACC001662,Xavier Deshmukh,PNB,Mysuru,false
ACC001663,Anita Sama,PNB,Chikkamagaluru,false
ACC001664,Yoshita Mitter,Yes Bank,Bengaluru City,false
ACC001665,Kabir Kapur,Bank of Baroda,Bengaluru City,true
ACC001666,Alexander Chander,Kotak Mahindra,Bengaluru City,false
ACC001667,Krisha Bose,SBI,Bengaluru City,false
ACC001668,Netra Khalsa,PNB,Chamarajanagar,false
ACC001669,Anthony Chanda,ICICI Bank,Bengaluru City,false
ACC001670,Gagan Bera,SBI,Vijayapura,false
ACC001671,Yamini Dewan,HDFC Bank,Bengaluru City,false
ACC001672,Dayamai Narayan,PNB,Koppal,false
ACC001673,Falak Vala,ICICI Bank,Bengaluru City,false
ACC001674,Wishi Sandhu,Axis Bank,Bengaluru City,false
ACC001675,William Modi,ICICI Bank,Hubballi-Dharwad,false
ACC001676,Wazir Pant,Axis Bank,Raichur,false
ACC001677,Frederick Bakshi,PNB,Raichur,false
ACC001678,Jackson Badal,Union Bank,Chitradurga,false
ACC001679,Etan Ahluwalia,Axis Bank,Chikkaballapura,false
ACC001680,Ayaan Narasimhan,Kotak Mahindra,Haveri,false
ACC001681,Abdul  Contractor,SBI,Bengaluru City,false
ACC001682,Nicholas Dhingra,Yes Bank,Bengaluru City,true
ACC001683,Gopal Mutti,Union Bank,Bengaluru City,false
ACC001684,Azaan Pal,Yes Bank,Bengaluru City,false
ACC001685,Tanay Contractor,Yes Bank,Ballari,false
ACC001686,Chaman Mammen,Axis Bank,Bengaluru City,false
ACC001687,Odika Deep,Axis Bank,Vijayapura,false
ACC001688,Watika Sood,Union Bank,Bengaluru City,false
ACC001689,Manthan Puri,Union Bank,Tumakuru,false
ACC001690,Ranbir Bal,Canara Bank,Bengaluru City,true
ACC001691,Benjamin Sahni,Canara Bank,Dakshina Kannada,false
ACC001692,Shivansh Sama,Axis Bank,Shivamogga,false
ACC001693,A. Chander,ICICI Bank,Gadag,false
ACC001694,Yutika Wagle,HDFC Bank,Vijayapura,false
ACC001695,Alexander Chandera,Karnataka Bank,Kalaburagi,false
ACC001696,Yasti Thaker,ICICI Bank,Bengaluru City,false
ACC001697,Mekhala Sampath,ICICI Bank,Udupi,false
ACC001698,Diya Nanda,Union Bank,Dakshina Kannada,false
ACC001699,Peter Gara,HDFC Bank,Bengaluru City,false
ACC001700,Viraj Andra,ICICI Bank,Mangaluru,false
ACC001701,ADVIK MAHARAJ,Canara Bank,Shivamogga,false
ACC001702,Ishanvi Anne,SBI,Mandya,false
ACC001703,Darsh Barad,Karnataka Bank,Dakshina Kannada,false
ACC001704,Rachana Deol,Kotak Mahindra,Bengaluru City,false
ACC001705,Isaac Dewana,Canara Bank,Gadag,false
ACC001706,Vivaan Walla,PNB,Davanagere,false
ACC001707,TANVI SUNDER,Union Bank,Koppal,false
ACC001708,Arya Balay,Union Bank,Bengaluru City,false
ACC001709,Forum Chaudhari,HDFC Bank,Ballari,false
ACC001710,Timothy Sankaran,SBI,Raichur,false
ACC001711,Laksh Krish,ICICI Bank,Chikkamagaluru,false
ACC001712,Jagvi Patla,Axis Bank,Chamarajanagar,false
ACC001713,Darsh Khosla,SBI,Dakshina Kannada,false
ACC001714,Naksh B.,HDFC Bank,Bengaluru City,false
ACC001715,Hemangini Luthra,Karnataka Bank,Bengaluru City,false
ACC001716,Caleb Chander,SBI,Bengaluru City,false
ACC001717,Turvi Sankaran,Bank of Baroda,Bengaluru City,false
ACC001718,Leena Golla,Union Bank,Chikkamagaluru,false
ACC001719,Alexander Chander,IDBI Bank,Mandya,false
ACC001720,Mohammed Agate,Kotak Mahindra,Ballari,false
ACC001721,Edhitha Thaker,IDBI Bank,Bengaluru City,true
ACC001722,Caleb Bhatnagar,HDFC Bank,Bidar,false
ACC001723,Robert Koshy,IDBI Bank,Bidar,false
ACC001724,Jai Madan,PNB,Bengaluru City,true
ACC001725,Vritti Gill,Kotak Mahindra,Uttara Kannada,false
ACC001726,Aditya Tank,Axis Bank,Bengaluru City,false
ACC001727,Vivaan W.,PNB,Vijayapura,false
ACC001728,Vinaya Raja,Kotak Mahindra,Udupi,false
ACC001729,Sai Badami,HDFC Bank,Bengaluru City,false
ACC001730,Radha Bora,SBI,Yadgir,false
ACC001731,Caleb Samia,Axis Bank,Bengaluru City,false
ACC001732,Eiravati Chakraborty,PNB,Hassan,false
ACC001733,Azaan Dhar,Yes Bank,Bengaluru City,false
ACC001734,Omaja Rama,Bank of Baroda,Bagalkote,false
ACC001735,Onveer Krish,Yes Bank,Chikkaballapura,false
ACC001736,Keya Dhar,IDBI Bank,Bengaluru City,true
ACC001737,Chaman Om,Canara Bank,Dakshina Kannada,false
ACC001738,Kamala Kaul,Axis Bank,Mandya,false
ACC001739,Omaja Lala,Union Bank,Yadgir,false
ACC001740,Daniel Bhatnagar,Axis Bank,Hubballi-Dharwad,false
ACC001741,Nicholas Ganguly,Kotak Mahindra,Bengaluru City,false
ACC001742,Pranit Bahri,Canara Bank,Bengaluru City,true
ACC001743,Vaishnavi Mody,SBI,Bengaluru City,true
ACC001744,JALSA RATTAN,Kotak Mahindra,Bengaluru City,false
ACC001745,Anita Sunder,Yes Bank,Bengaluru City,false
ACC001746,William Dhawan,ICICI Bank,Bengaluru City,true
ACC001747,Oscar Bumb,Union Bank,Hubballi-Dharwad,false
ACC001748,Udant Apte,ICICI Bank,Bengaluru City,false
ACC001749,Yashodhara Rajagopal,Axis Bank,Mysuru,false
ACC001750,Ranbir Shankar,SBI,Gadag,false
ACC001751,Turvi Das,Karnataka Bank,Bengaluru City,false
ACC001752,Turvi Zacharia,Bank of Baroda,Bengaluru City,false
ACC001753,Vedant Puri,SBI,Tumakuru,false
ACC001754,Rayaan Purohit,ICICI Bank,Davanagere,false
ACC001755,Suhani Doctor,SBI,Bidar,false
ACC001756,Nandini Mann,Yes Bank,Hassan,false
ACC001757,Vanya Nori,HDFC Bank,Bengaluru City,false
ACC001758,Tejas Pant,Bank of Baroda,Chikkaballapura,false
ACC001759,Rachita Chander,Axis Bank,Bengaluru City,false
ACC001760,Upadhriti Dyal,IDBI Bank,Bengaluru City,false
ACC001761,Kevin Ramachandran,SBI,Bengaluru City,true
ACC001762,Bakhshi Chand,IDBI Bank,Bengaluru City,false
ACC001763,Zaitra Kari,Union Bank,Uttara Kannada,false
ACC001764,Lajita Sem,Karnataka Bank,Dakshina Kannada,false
ACC001765,Girindra Sura,ICICI Bank,Bengaluru City,false
ACC001766,Nitara Sodhi,Bank of Baroda,Bengaluru City,false
ACC001767,Tanveer Mistry,PNB,Bengaluru City,false
ACC001768,B. Bhargava,Yes Bank,Bengaluru City,true
ACC001769,Alexander Chander,Union Bank,Tumakuru,false
ACC001770,Ishaan Dixit,HDFC Bank,Ballari,false
ACC001771,Sachi Mukhopadhyay,Yes Bank,Bengaluru City,false
ACC001772,Ria Merchant,Karnataka Bank,Bengaluru City,false
ACC001773,Brinda Thaman,HDFC Bank,Bengaluru City,false
ACC001774,Patrick Munshi,Yes Bank,Tumakuru,false
ACC001775,Shivansh Manda,Karnataka Bank,Bengaluru City,false
ACC001776,Qadim Dada,Canara Bank,Koppal,false
